99 98
99 47
99 43
99 42
99 40
99 38
99 37
99 36
99 35
99 33
99 29
99 27
99 25
99 24
99 22
99 19
99 18
99 15
99 14
99 13
99 12
99 11
99 10
99 9
99 8
99 2
99 96
99 46
99 26
99 48
99 74
99 93
99 92
99 90
99 88
99 87
99 86
99 85
99 82
99 80
99 79
99 77
99 73
99 49
99 95
99 72
99 71
99 69
99 68
99 67
99 66
99 64
99 61
99 55
99 52
99 94
98 2
97 47
97 8
97 43
97 42
97 40
97 38
97 37
97 36
97 35
97 33
97 29
97 27
97 26
97 25
97 24
97 22
97 19
97 18
97 15
97 14
97 13
97 12
97 11
97 10
97 9
97 46
97 74
97 48
97 79
97 49
97 96
97 95
97 94
97 93
97 92
97 88
97 87
97 86
97 85
97 82
97 90
97 77
97 67
97 52
97 98
97 55
97 61
97 66
97 64
97 69
97 71
97 72
97 73
96 47
96 30
96 43
96 38
96 35
96 32
96 15
96 27
96 25
96 24
96 19
96 11
96 55
96 49
96 89
96 56
96 79
96 98
96 95
96 90
96 82
96 59
96 80
96 76
96 74
96 73
96 68
96 60
95 87
95 2
95 8
95 86
95 12
95 88
95 96
95 93
95 94
95 92
94 55
94 11
94 15
94 24
94 27
94 30
94 32
94 43
94 47
94 49
94 38
94 56
94 82
94 59
94 98
94 95
94 90
94 89
94 80
94 79
94 74
94 68
93 30
93 47
93 43
93 38
93 35
93 32
93 11
93 27
93 25
93 24
93 19
93 15
93 55
93 49
93 79
93 56
93 80
93 98
93 59
93 90
93 89
93 82
93 95
93 76
93 74
93 73
93 68
93 60
92 56
92 11
92 15
92 24
92 30
92 32
92 38
92 43
92 47
92 49
92 55
92 27
92 59
92 60
92 68
92 74
92 79
92 80
92 82
92 89
92 90
92 95
92 98
90 2
89 2
88 55
88 11
88 15
88 19
88 24
88 27
88 30
88 32
88 38
88 43
88 47
88 49
88 59
88 56
88 80
88 98
88 90
88 89
88 82
88 95
88 79
88 74
88 68
88 60
87 56
87 11
87 15
87 24
87 27
