99 79
99 38
99 20
99 21
99 22
99 23
99 24
99 25
99 26
99 27
99 28
99 29
99 30
99 31
99 32
99 33
99 34
99 35
99 36
99 18
99 17
99 16
99 6
99 78
99 0
99 1
99 2
99 3
99 4
99 5
99 7
99 15
99 8
99 9
99 10
99 11
99 12
99 13
99 14
99 37
99 19
99 39
99 59
99 61
99 62
99 63
99 64
99 65
99 66
99 67
99 68
99 69
99 70
99 71
99 72
99 73
99 74
99 75
99 76
99 40
99 60
99 77
99 58
99 49
99 42
99 43
99 44
99 45
99 46
99 47
99 48
99 41
99 50
99 52
99 53
99 54
99 55
99 56
99 57
99 51
98 25
98 27
98 26
98 21
98 24
98 23
98 22
98 29
98 28
98 33
98 30
98 31
98 32
98 34
98 35
98 36
98 37
98 19
98 20
98 10
98 18
98 17
98 0
98 1
98 2
98 3
98 4
98 5
98 6
98 7
98 8
98 9
98 39
98 11
98 12
98 13
98 14
98 15
98 16
98 38
98 60
98 40
98 61
98 63
98 64
98 65
98 66
98 67
98 68
98 69
98 70
98 71
98 72
98 73
98 74
98 75
98 76
98 77
98 78
98 41
98 62
98 79
98 42
98 51
98 43
98 44
98 45
98 46
98 48
98 49
98 50
98 47
98 52
98 53
98 54
98 55
98 56
98 57
98 58
98 59
97 29
97 22
97 23
97 24
97 25
97 26
97 27
97 28
97 39
97 30
97 31
97 32
97 33
97 34
97 35
97 36
97 37
97 20
97 21
97 9
97 18
97 7
97 0
97 1
97 2
97 3
97 4
97 5
97 6
97 8
97 17
97 10
97 11
97 12
97 13
97 14
97 15
97 16
97 38
97 19
97 40
97 60
97 62
97 63
97 64
97 65
97 66
97 67
97 68
97 69
97 70
97 71
97 72
97 73
97 74
97 75
97 76
97 77
97 41
97 61
97 78
97 79
97 50
97 59
97 43
97 44
97 45
97 46
97 47
97 48
97 49
97 42
97 51
97 53
97 54
97 55
97 56
97 57
97 52
97 58
96 27
96 20
96 21
96 22
96 23
96 24
96 25
96 26
96 31
96 28
96 29
96 30
96 32
96 33
96 34
96 35
96 18
96 36
96 19
96 9
96 17
96 6
96 38
96 0
96 1
96 2
96 3
96 4
96 5
96 7
96 16
96 8
96 10
96 11
96 12
96 13
96 14
96 15
96 37
96 39
96 79
96 60
96 62
96 63
96 64
96 65
96 66
96 67
96 69
96 70
96 71
96 72
96 73
96 74
96 75
96 76
96 77
96 78
96 40
96 61
96 68
96 59
96 49
96 58
96 42
96 43
96 44
96 45
96 46
96 47
96 48
96 41
96 50
96 54
96 51
96 56
96 55
96 57
96 53
96 52
95 29
95 22
95 23
95 24
